l_orderkey	l_quantity	l_extendedprice
657988	40.00	59182.00
660960	42.00	50328.18
660960	46.00	93792.16
666883	38.00	45645.98
666883	31.00	46112.81
666883	42.00	48683.88
671430	27.00	29975.40
671430	20.00	30571.20
672229	45.00	47164.50
690692	36.00	63171.00
708771	38.00	45382.64
708771	9.00	11009.52
712516	8.00	11588.16
722660	18.00	31496.04
752615	4.00	5710.08
801190	23.00	37366.26
4411717	24.00	43267.20
4430848	16.00	29261.28
4434919	16.00	19074.72
4437381	21.00	40170.69
4467142	6.00	7897.80
4470532	13.00	13780.91
4471489	29.00	31150.06
4471489	7.00	12240.90
4471489	4.00	5445.80
4497252	42.00	69457.08
4497252	50.00	64561.50
4498690	25.00	33260.50
4533504	31.00	56850.90
4557189	32.00	44558.08
4561703	23.00	34627.65
4561703	11.00	17133.16
4587362	26.00	34328.32
4587362	50.00	52403.00
4593444	44.00	68797.96
4596514	46.00	70453.14
4599041	38.00	66373.08
4650021	11.00	13918.41
4650021	33.00	39934.29
4654439	28.00	29122.80
4659813	7.00	7315.42
4664135	8.00	10883.36
4686787	47.00	77673.61
4698310	22.00	31577.48
4702502	3.00	4813.74
4702502	2.00	2294.38
4714019	26.00	39766.22
4714019	48.00	57709.44
4722148	42.00	60750.90
4722148	46.00	66351.78
4722148	12.00	18846.96
4724512	19.00	30162.88
4728867	22.00	42786.92
4728867	9.00	14388.21
4728867	44.00	45100.44
4748579	36.00	63312.48
4788421	27.00	50163.84
4804384	1.00	1152.16
4809541	29.00	40846.21
4809989	35.00	59766.35
4809989	24.00	43770.00
4809989	45.00	66218.40
4810496	34.00	48159.98
4810496	4.00	4552.76
4812615	12.00	18209.88
4836192	28.00	34557.32
4864132	20.00	23422.60
4865794	5.00	6676.30
4865794	9.00	17575.74
4877505	42.00	79164.96
4886245	7.00	13754.79
4904294	18.00	29747.88
4904294	33.00	48891.48
4904294	16.00	27788.16
4913634	48.00	78033.60
4913634	17.00	28300.75
4913634	22.00	21803.32
4926752	18.00	34379.46
4926752	33.00	47668.50
4930592	23.00	41831.48
4930592	12.00	13550.16
4936100	48.00	70390.08
4936100	6.00	7993.80
4938240	32.00	43467.20
4938240	1.00	1137.22
4944355	12.00	24023.28
4949188	32.00	44907.52
4959972	2.00	3791.96
4966822	16.00	20900.16
4966822	15.00	18634.65
4967878	44.00	51351.08
4967878	7.00	7756.14
5013061	41.00	77690.08
5013859	28.00	39911.76
5013859	17.00	34509.15
5013859	3.00	3282.33
5013859	38.00	56673.96
5035713	49.00	90547.10
5052385	17.00	24009.61
5055207	49.00	99566.53
5496389	13.00	18841.55
5496389	14.00	22085.14
5527938	27.00	54917.19
5529089	35.00	50170.40
5533287	36.00	43349.76
5577283	17.00	25203.01
5589345	22.00	23520.64
5589345	22.00	35082.30
5595010	32.00	40875.84
5598722	27.00	52673.76
5598722	9.00	11395.89
5598722	38.00	42376.08
5598850	34.00	42301.78
5598850	38.00	74479.62
5606918	40.00	47971.20
5608513	12.00	12216.60
5608513	10.00	17578.20
5613027	44.00	51927.04
5631648	3.00	3997.02
5631648	13.00	25492.61
5675494	18.00	30503.70
5746052	12.00	23386.68
5776867	40.00	74470.40
5777667	37.00	52111.17
5787300	39.00	38416.95
5806210	7.00	11477.13
5806210	23.00	38032.34
5819648	49.00	75931.38
5825671	37.00	38039.33
5825671	41.00	52329.94
5832070	39.00	53167.53
5832293	41.00	47441.92
5832293	38.00	63106.98
5832293	18.00	23080.86
5853286	48.00	73559.52
5853286	33.00	45915.54
5888480	5.00	9484.85
5888480	1.00	1517.46
5888480	39.00	71481.93
5888480	31.00	33019.34
5907685	6.00	12131.76
5907685	30.00	42255.00
5907685	8.00	12916.88
5919009	45.00	85679.10
5919009	25.00	42143.50
5919233	30.00	38496.30
5919233	16.00	20499.20
5973477	13.00	14627.47
5987939	9.00	15666.39
994	11.00	11947.87
52263	27.00	54483.84
102752	23.00	32507.97
120385	48.00	62173.44
5850020	27.00	39081.69
5854053	44.00	85797.36
5854053	4.00	4756.88
5854465	13.00	16668.47
5864708	17.00	31277.11
5869412	15.00	20149.95
5871877	30.00	60148.80
5871877	30.00	33786.30
5907554	28.00	53952.64
5907554	28.00	37530.36
5907554	22.00	25170.86
5912675	14.00	26822.04
5912675	13.00	22498.71
5912675	33.00	62995.02
5918018	23.00	37990.02
5934147	31.00	33296.48
5940579	36.00	41727.60
5942375	26.00	33180.42
5942375	27.00	41160.15
5956930	16.00	15696.80
5968837	46.00	85323.10
5974978	36.00	58091.40
5974978	44.00	73159.68
5976484	3.00	3834.57
5976837	16.00	27706.88
5976837	41.00	68208.01
5988097	33.00	50178.81
5988097	37.00	68182.49
5988736	36.00	66740.76
5988736	22.00	30677.02
5996772	45.00	70498.35
5996772	16.00	29996.96
739	50.00	70275.00
739	12.00	20180.76
739	47.00	66433.09
11746	25.00	40467.50
11746	26.00	46793.76
11746	36.00	45513.00
16129	40.00	68752.40
123138	30.00	36488.10
123138	23.00	26867.91
123138	32.00	63389.12
152035	50.00	88988.50
152035	18.00	36701.64
152231	26.00	50828.44
203905	36.00	69365.52
228356	38.00	74250.48
243622	31.00	37207.75
246785	26.00	46327.06
266880	28.00	29400.00
282083	27.00	32948.37
313824	46.00	67967.30
313824	19.00	29306.36
318438	28.00	43385.16
340388	45.00	69370.20
344611	13.00	21419.06
344611	13.00	17333.29
385088	12.00	20409.24
405952	4.00	5693.40
405952	31.00	39252.51
405952	42.00	59574.90
423328	1.00	1768.77
423328	48.00	75726.72
436327	46.00	80441.12
441634	2.00	3903.78
452128	7.00	8891.75
452128	37.00	45482.99
821091	33.00	47073.18
829218	41.00	64350.32
854820	7.00	8330.98
859654	33.00	52357.80
863584	24.00	32456.64
882401	20.00	20481.40
883585	1.00	1516.55
883585	30.00	36459.30
889029	37.00	39889.70
894791	46.00	47751.22
907269	37.00	76885.26
907269	23.00	40336.48
907269	47.00	83651.54
924294	5.00	9028.95
924294	10.00	17146.80
924294	12.00	22030.32
941447	13.00	16019.64
962438	30.00	43601.40
962438	49.00	90294.75
990050	9.00	16333.83
990050	30.00	41652.30
991424	12.00	12972.72
997411	33.00	43800.57
1012070	17.00	16609.68
1051559	50.00	55256.00
1051559	46.00	64464.86
1078913	47.00	81529.02
1103202	6.00	9291.18
1104032	22.00	34772.54
1104032	28.00	32400.20
1116039	42.00	83620.32
1120775	9.00	15809.94
1160903	24.00	36300.72
1190119	39.00	73979.49
1190119	29.00	36460.25
1190119	35.00	44527.35
1190119	41.00	47730.56
1204325	30.00	32732.70
1204325	32.00	36388.16
1216549	31.00	47909.57
1216549	2.00	3275.40
1229701	18.00	29352.24
1270690	28.00	30241.40
1275745	26.00	41119.00
1275745	45.00	80675.10
1283814	15.00	27583.80
1312199	9.00	16234.29
1312199	41.00	72725.80
1345063	42.00	63901.74
1345063	29.00	53266.91
1345063	20.00	23342.00
1352419	50.00	71275.50
1352419	44.00	76549.00
1380579	19.00	36819.53
1380579	19.00	26817.74
1387618	7.00	10832.99
1387618	27.00	30701.97
1387618	42.00	49857.36
1399110	9.00	16711.02
1406978	41.00	43341.92
1406978	16.00	24201.28
1414114	13.00	22121.58
1417286	23.00	29537.29
1438752	47.00	64970.45
1449602	19.00	34387.15
979461	12.00	18870.60
1005920	39.00	55048.11
1005920	49.00	79557.38
1019523	30.00	32643.30
1028356	14.00	18597.60
1048386	40.00	73272.40
1067175	2.00	3339.30
1067175	21.00	37438.59
1080199	3.00	3969.69
1095745	41.00	65991.14
1095745	36.00	42056.28
1097767	37.00	49815.69
1119813	41.00	61639.81
1168417	35.00	61487.30
1168417	33.00	51429.51
1168417	18.00	35261.82
1186502	11.00	17440.39
1186502	1.00	1150.20
1222496	39.00	37947.78
1225764	8.00	14398.56
1244512	49.00	83135.85
1248736	35.00	47299.70
1261926	6.00	8522.70
1261926	22.00	44021.56
1267716	29.00	58345.97
1267716	13.00	22836.71
1267716	33.00	48788.52
1275170	41.00	56513.17
1276965	3.00	2835.09
1277570	22.00	34948.54
1277570	37.00	34632.00
1277570	2.00	3881.88
1277570	20.00	23063.20
1279012	18.00	23947.20
1282118	8.00	13957.68
1298980	20.00	40918.80
1298980	6.00	11747.82
1298980	10.00	15775.10
1298980	21.00	33404.07
1319811	41.00	72441.26
1319811	39.00	70969.08
1321185	34.00	43293.90
1321185	27.00	47325.60
1328994	26.00	34277.88
1364257	31.00	58118.49
1364257	39.00	50006.58
1366212	43.00	66804.80
1367779	28.00	43441.44
1375104	17.00	31241.92
1375104	28.00	55579.72
1388930	41.00	79864.72
1388930	18.00	28955.70
1391941	46.00	88594.16
1391941	40.00	40520.00
1399585	41.00	55155.66
1411110	13.00	16317.99
1411110	6.00	11801.28
1413824	2.00	2318.50
1420103	46.00	70769.62
1422758	16.00	26249.76
1440737	1.00	1767.73
1457511	48.00	86820.48
1470497	34.00	43361.56
1495106	23.00	32807.20
1495106	25.00	35584.75
1500608	5.00	8668.65
1500608	39.00	74487.66
1510212	4.00	7923.76
1510212	48.00	74141.76
1510212	37.00	56813.87
1565444	3.00	3072.21
1577696	29.00	36343.38
1588224	1.00	1391.33
1604482	41.00	55853.07
1604482	14.00	17012.52
3707520	18.00	32575.68
3710886	25.00	31633.25
3710886	2.00	3441.24
3722020	16.00	24744.96
3726723	1.00	1715.65
3738119	31.00	37052.75
3772225	46.00	70221.76
3772225	4.00	4408.36
3773542	7.00	8401.26
3776899	50.00	82283.00
3776899	8.00	13885.84
3776899	29.00	37565.44
3776899	30.00	36273.90
3784290	2.00	2966.80
3784290	30.00	28770.30
3814338	20.00	32933.80
3818599	26.00	43021.42
3818976	14.00	23360.68
3821668	35.00	55073.55
3839714	37.00	67703.34
3888901	10.00	17458.40
3949542	4.00	5329.64
3952871	41.00	79826.59
3952871	24.00	45955.92
3952871	33.00	34254.00
3967712	35.00	40328.05
3967712	32.00	47279.68
3967712	6.00	7579.56
4010402	19.00	25980.22
4011206	16.00	17248.80
4011206	44.00	86189.40
4034624	32.00	33282.88
4034624	7.00	7168.84
4039907	6.00	10066.32
4060806	14.00	18049.36
4060806	33.00	38122.26
4076802	29.00	43020.92
4079301	38.00	40547.52
4090886	3.00	4867.92
4097796	26.00	53091.48
4097796	17.00	20794.40
4098151	30.00	40180.20
4100004	28.00	41540.24
4139364	32.00	51445.44
4139364	48.00	87980.64
4180869	49.00	55423.41
4188550	34.00	31859.02
4188550	17.00	20777.06
4190913	24.00	43605.60
4206370	6.00	11285.34
4208743	28.00	34417.04
4209606	1.00	1919.94
4212896	43.00	77652.41
4212896	27.00	38864.88
4212896	50.00	89942.50
4212896	46.00	75239.90
4227941	25.00	49224.50
4259623	3.00	5534.34
4259623	44.00	63951.80
4259814	41.00	75597.03
4263462	31.00	32089.03
4285319	44.00	48491.52
4285319	4.00	5998.28
4287907	29.00	45026.85
4300805	12.00	16841.16
4302914	49.00	83921.32
4303426	14.00	18036.06
4312038	36.00	70271.64
4320165	36.00	53475.12
4320165	24.00	40889.52
1432998	18.00	29531.88
1494304	25.00	24050.00
1494304	28.00	42771.12
1521350	7.00	11582.55
1521350	50.00	68916.50
1550053	43.00	77946.53
1569955	7.00	11533.69
1569955	38.00	66185.36
1581922	29.00	47201.56
1608613	43.00	69645.38
1669924	44.00	59190.56
1686528	34.00	48739.00
1686630	1.00	1676.75
1689921	25.00	50499.00
1727360	36.00	49984.20
1733287	9.00	11856.69
1752256	6.00	7591.80
1804486	39.00	72258.81
1804486	17.00	15946.51
1806821	27.00	48132.63
1806821	5.00	8834.20
1819715	18.00	30846.60
1827173	1.00	1698.77
1827173	20.00	28507.40
1834753	34.00	34614.72
1834753	29.00	53210.94
1834753	18.00	28253.34
1834753	6.00	8996.94
1837442	23.00	35223.12
1866564	37.00	44817.73
1875463	27.00	27947.43
1901351	41.00	53274.17
1901351	36.00	61334.64
1927588	2.00	2042.22
1927588	22.00	35014.54
1927588	41.00	43708.05
1928771	7.00	9816.73
1953379	34.00	68166.60
1973158	6.00	7141.44
1988322	21.00	38698.38
1991008	41.00	81996.31
2003780	44.00	44443.96
2003780	17.00	30698.26
2006624	14.00	16074.94
1645735	28.00	30885.96
1645735	44.00	60556.76
1677990	49.00	74991.56
1683362	13.00	15367.30
1697287	5.00	7212.30
1741667	29.00	44908.82
1759649	37.00	40890.55
1796896	37.00	61144.72
1798944	49.00	60917.78
1802662	3.00	5354.64
1859396	38.00	41729.70
1862210	22.00	36334.76
1862210	27.00	46623.06
1862210	39.00	69451.20
1869766	26.00	30530.24
1869766	10.00	14554.30
1892325	23.00	39830.02
1898183	15.00	15840.00
1898183	30.00	41592.00
1920578	37.00	55071.91
1932004	48.00	48051.36
1932004	39.00	63009.18
1937763	19.00	28206.45
1947779	28.00	43948.24
1947779	23.00	30850.82
1956580	45.00	57250.80
1956580	31.00	38882.37
1969476	9.00	12802.32
1975140	1.00	1210.26
1976615	1.00	1440.51
1984260	23.00	42062.63
2016035	16.00	23303.04
2016035	22.00	31337.90
2041671	4.00	7007.16
2041671	11.00	12222.32
2041671	43.00	56733.34
2041671	35.00	53500.30
2055364	28.00	40806.64
2062470	48.00	57851.52
2062470	14.00	20432.30
2069602	4.00	5033.40
2069602	29.00	44701.76
2084997	24.00	25944.48
2096677	11.00	20062.35
2109925	8.00	12316.72
2109925	20.00	23163.80
2110018	38.00	40926.38
2110978	33.00	39604.29
2116160	35.00	33530.00
2134756	18.00	25443.00
2134756	14.00	22309.84
2142630	25.00	43943.50
2157345	38.00	48460.64
2199111	6.00	8078.16
2199111	50.00	79530.00
2030208	36.00	42447.24
2030208	38.00	47129.50
2038117	48.00	50116.32
2057413	34.00	49346.58
2057413	12.00	18930.36
2068166	42.00	84125.58
2073893	41.00	80846.67
2080195	9.00	16712.10
2080195	49.00	76569.36
2099943	12.00	19050.84
2127169	20.00	24485.80
2127169	41.00	78797.08
2127169	5.00	7657.15
2130944	20.00	31852.20
2130944	1.00	954.01
2136805	30.00	47474.70
2137510	18.00	30901.86
2146691	30.00	32552.10
2146691	8.00	11691.36
2154053	36.00	47745.00
2154053	45.00	54639.00
2154053	1.00	1697.78
2154053	3.00	2829.03
2156357	42.00	75546.66
2173505	14.00	13216.28
2173505	13.00	15380.56
2173505	3.00	4936.71
2226531	12.00	23506.44
2254628	20.00	20420.00
2257571	12.00	20073.00
2257571	1.00	1969.97
2307879	35.00	49150.85
2311328	37.00	52298.76
2318181	9.00	16216.83
2318181	30.00	57599.40
2318181	2.00	3295.28
2318181	38.00	68579.36
2338309	13.00	19023.68
2338309	23.00	38999.49
2341157	40.00	72272.80
2341157	50.00	54954.50
2344866	35.00	48031.20
2344866	24.00	39328.80
2347332	30.00	39189.00
2371430	23.00	26314.76
2396803	27.00	30782.16
2396803	5.00	4955.00
2413990	4.00	8083.80
2430596	6.00	10708.20
2430596	18.00	28736.82
2445281	27.00	41946.39
2451779	21.00	37649.22
2451779	12.00	14823.12
2451779	5.00	6531.55
2476871	17.00	33114.47
2476871	30.00	56367.60
2491937	42.00	51168.18
2493831	48.00	47089.44
2499046	23.00	36420.96
2501219	21.00	24890.67
2531648	22.00	35873.64
2570854	49.00	92408.61
2570854	10.00	17668.10
2570854	36.00	59425.56
2570854	33.00	66361.02
2606689	28.00	31391.08
2614567	22.00	34243.22
2614567	17.00	20231.70
2614567	25.00	30881.00
2619140	45.00	65452.95
2622850	23.00	38494.18
2628420	18.00	26055.36
2628420	32.00	32227.20
2632420	40.00	44285.60
2657539	45.00	85043.70
2657698	19.00	32467.20
231399	28.00	34837.04
231399	45.00	74095.20
246087	12.00	20684.40
251556	19.00	28871.64
254240	23.00	21436.23
275364	35.00	63342.30
275364	19.00	31116.49
275364	49.00	92355.20
277091	45.00	62383.95
277091	39.00	74487.27
277091	15.00	17433.15
277091	17.00	32671.62
284736	48.00	89941.92
284736	43.00	64131.92
343744	47.00	54621.52
412485	24.00	36924.48
428070	13.00	16447.73
428070	21.00	37396.17
428070	36.00	61586.28
428421	21.00	27368.46
428421	26.00	50827.40
431684	10.00	14145.00
489317	42.00	55200.18
489317	17.00	17494.70
489317	38.00	52033.78
556101	17.00	28435.05
574019	45.00	79681.05
590948	7.00	9333.03
622214	41.00	76824.98
631105	15.00	13965.00
714119	26.00	48457.76
714119	5.00	9689.25
714119	2.00	3573.40
720578	19.00	33947.49
741286	48.00	77547.84
741286	15.00	20855.40
741286	5.00	5465.90
741286	17.00	22001.74
774304	43.00	49067.30
795808	12.00	20335.92
797283	5.00	7522.70
811200	7.00	10650.15
812481	22.00	42698.48
812481	5.00	7227.55
812481	3.00	3876.93
812481	7.00	12283.88
815104	50.00	56757.50
878724	31.00	55080.80
901188	24.00	41418.24
2243843	30.00	50602.80
2255239	41.00	78882.77
2259908	20.00	19720.20
2260993	30.00	58316.70
2270948	37.00	62887.42
2290245	18.00	20071.98
2290245	24.00	35794.56
2290245	31.00	49712.84
2290756	24.00	39834.00
2292103	18.00	27603.90
2298980	38.00	45033.80
2298980	42.00	46333.56
2302246	21.00	23479.47
2310565	40.00	70789.60
2310565	8.00	8736.00
2322691	33.00	46940.19
2325121	37.00	58223.20
2325121	33.00	60551.70
2325121	24.00	43292.64
2381764	48.00	94751.52
2381764	24.00	35628.96
2381764	25.00	28054.50
2409761	42.00	45403.68
2439686	3.00	4171.20
2439686	20.00	29530.60
2441891	49.00	75091.52
2446405	34.00	58502.78
2450918	26.00	29095.56
2452034	12.00	16408.08
2480034	15.00	19249.65
2493220	50.00	66821.00
2503041	9.00	12954.96
2503041	45.00	88198.20
2516419	4.00	4340.36
2526821	41.00	71208.80
2549473	13.00	24568.70
2573221	5.00	7412.00
2573221	16.00	31566.40
2573732	17.00	31513.92
2573732	26.00	38595.18
2581281	2.00	3749.82
2589924	23.00	28572.44
2589924	39.00	36661.17
2596739	36.00	59781.60
2604709	39.00	56999.67
2609606	5.00	6116.45
2609922	24.00	30056.16
2609922	43.00	63527.77
2610113	34.00	50407.38
2624326	3.00	5399.43
2632326	11.00	19797.58
2632326	19.00	31056.45
2641958	11.00	14414.18
2641958	4.00	7367.56
2646823	20.00	23943.80
2650886	6.00	9381.36
2651873	21.00	32877.81
2651873	48.00	64675.20
2685318	40.00	66106.80
2685952	36.00	59967.00
2685952	36.00	70699.68
2685952	23.00	40106.71
2685952	50.00	49001.50
2703811	36.00	37730.52
2704903	24.00	27579.36
2712006	50.00	72068.50
2712006	40.00	55053.20
2712006	43.00	57378.34
2712006	18.00	30541.32
2720481	9.00	17297.64
2725441	18.00	21980.34
2725441	27.00	54755.73
2725441	35.00	39871.30
2771299	11.00	15955.83
2782659	6.00	7898.28
2782659	17.00	22666.78
2798658	34.00	64015.54
2826341	26.00	44788.90
2826341	17.00	23907.27
2826341	16.00	18947.52
3990437	15.00	27131.25
3990437	28.00	36183.56
3990852	29.00	37591.83
4010307	28.00	46440.24
4081570	34.00	48191.60
4118663	43.00	52725.31
4120102	31.00	44404.71
4121155	18.00	34990.02
4128164	24.00	35289.12
4128164	29.00	29233.45
4128164	33.00	34588.62
4128289	10.00	17126.90
4146435	40.00	50567.20
4146435	3.00	5666.40
4164579	4.00	4616.88
4165280	29.00	55385.07
4200832	14.00	16157.82
4200832	33.00	57773.43
4200832	8.00	16055.52
4227138	29.00	41421.57
4253219	15.00	20046.00
4259042	20.00	30989.00
4278851	22.00	28674.58
4293254	44.00	49855.96
4293254	25.00	46223.25
4301670	43.00	47135.31
4301670	46.00	61934.86
4313383	7.00	11680.83
4313383	46.00	71787.14
4314337	16.00	28572.80
4317031	30.00	58615.80
4317031	35.00	58648.10
4320199	23.00	23161.46
4333895	12.00	19759.44
4335491	6.00	8318.16
4335491	49.00	91725.55
4347458	23.00	25464.45
4347458	23.00	36121.27
4363329	17.00	29966.41
4378720	2.00	3767.68
4383523	43.00	77175.54
4385575	23.00	30046.05
4390977	35.00	33111.05
4390977	27.00	44592.39
4401442	50.00	87486.00
4412678	30.00	52552.50
4480996	26.00	27095.38
4496740	6.00	6696.78
4501248	37.00	40929.03
4516484	31.00	45303.09
4516484	19.00	28358.07
4516484	25.00	41441.50
4516484	25.00	46797.00
4516583	5.00	7592.65
4516583	37.00	54331.17
4527655	43.00	65508.78
4547266	27.00	39002.31
4547266	39.00	68164.20
4547266	9.00	15711.03
4547266	35.00	54898.20
4551719	12.00	18689.64
4556896	13.00	15447.25
4556896	17.00	16456.68
4558885	39.00	42316.56
4569348	43.00	67710.38
4573827	29.00	34311.35
4573827	9.00	17234.73
4577957	3.00	5441.28
4577957	42.00	77227.08
4588263	50.00	95948.00
2676935	36.00	52032.96
2705092	7.00	7526.05
2705092	38.00	71702.58
2757477	32.00	48850.88
2786407	16.00	32655.20
2786407	45.00	62432.10
2786407	30.00	59366.40
2790630	24.00	31783.44
2790630	31.00	30382.17
2804164	42.00	57721.86
2804164	5.00	8408.00
2811015	34.00	40874.46
2811015	44.00	65099.76
2839012	49.00	67054.05
2841411	45.00	64503.45
2841411	45.00	63962.10
2855622	23.00	39829.10
2898694	47.00	88122.18
2940290	47.00	82705.90
2942945	34.00	33388.34
2942945	31.00	38414.58
2942945	32.00	37156.16
2942945	16.00	23847.20
2977250	37.00	62410.86
2977250	23.00	43238.16
2981442	46.00	93885.54
2981442	19.00	31970.16
2983718	42.00	81054.96
2997028	33.00	50572.83
3001703	46.00	88824.16
3001703	9.00	14036.67
3046023	24.00	26068.08
3046023	38.00	57282.72
3051171	16.00	18915.84
3051171	48.00	85574.40
3052645	22.00	38141.84
3073094	12.00	20949.84
3073094	44.00	64389.16
3087590	48.00	45984.00
3087590	19.00	35869.34
3087590	29.00	55882.71
3113636	39.00	56452.50
3119714	38.00	50285.78
3120550	3.00	3555.75
3120550	43.00	57116.90
3124356	9.00	14891.76
3124356	29.00	53851.26
3128896	30.00	51832.50
3128896	6.00	6222.78
3128896	2.00	3541.56
3143555	10.00	15915.30
3154433	15.00	26920.95
3156037	16.00	18867.68
3156037	47.00	66144.98
3156037	18.00	20649.96
3165281	38.00	65994.22
3183776	37.00	70224.52
3183776	41.00	69279.75
3183776	11.00	14358.41
3203203	36.00	61907.76
3209764	31.00	29078.00
3261731	42.00	58400.16
3261731	50.00	94239.50
3307520	35.00	71888.95
3307520	16.00	23272.32
3325447	50.00	95991.00
3325447	23.00	37920.33
3325447	29.00	34512.61
3344484	3.00	3432.33
3344484	26.00	47159.84
3365379	6.00	8630.40
3372386	33.00	39112.59
3372386	20.00	35236.00
3418308	29.00	33875.48
3427264	24.00	41610.00
3429057	2.00	4033.90
3437344	15.00	26052.00
3442823	20.00	19120.20
3442823	15.00	28512.90
3470244	21.00	39162.90
3470244	18.00	29100.06
3507363	47.00	51186.76
3507363	19.00	35279.58
3507363	43.00	88233.85
3507363	4.00	5545.80
3507363	48.00	50310.24
3558113	37.00	52961.06
3558113	14.00	26879.72
3562631	47.00	70663.09
3587397	30.00	43995.30
3608868	19.00	35031.06
3628037	35.00	52339.70
3628037	50.00	70366.00
3631968	20.00	24764.20
3662341	47.00	81631.01
3666916	44.00	64653.16
3682048	4.00	7174.84
3682048	39.00	66561.69
3718407	33.00	57905.43
3726470	39.00	62619.18
3734081	26.00	28369.38
3734081	7.00	8198.47
3744834	16.00	19364.32
3746787	26.00	43748.64
3747425	40.00	48410.40
3771557	21.00	42313.32
3774563	31.00	37891.92
